Var1,Var2
-2.1097,-84.7147746707709
-2.1096,-83.9827385945692
-2.1095,-83.2628301546081
-2.1094,-82.5547920436119
-2.1093,-81.8583719983549
-2.1092,-81.1733227301087
-2.1091,-80.4994018556096
-2.109,-79.8363718284455
-2.1089,-79.1839998709608
-2.1088,-78.5420579065835
-2.1087,-77.9103224926676
-2.1086,-77.28857475376
-2.1085,-76.6766003153807
-2.1084,-76.0741892382288
-2.1083,-75.4811359529014
-2.1082,-74.8972391950386
-2.1081,-74.3223019409806
-2.108,-73.7561313438518
-2.1079,-73.1985386701541
-2.1078,-72.6493392368022
-2.1077,-72.1083523486302
-2.1076,-71.6564649045987
-2.1075,-71.1309534934241
-2.1074,-70.6124930055067
-2.1073,-70.1009698264941
-2.1072,-69.5962719723924
-2.1071,-69.0982890732713
-2.107,-68.606912357084
-2.1069,-68.1220346335318
-2.1068,-67.6435502780436
-2.1067,-67.1713552158012
-2.1066,-66.705346905878
-2.1065,-66.2454243254247
-2.1064,-65.7914879539672
-2.1063,-65.3434397577528
-2.1062,-64.9011831742077
-2.1061,-64.464623096443
-2.106,-64.0336658578723
-2.1059,-63.6082192168776
-2.1058,-63.1881923415843
-2.1057,-62.773495794697
-2.1056,-62.3640415184158
-2.1055,-61.95974281945
-2.1054,-61.5605143540852
-2.1053,-61.1662721133589
-2.1052,-60.7769334082874
-2.1051,-60.3924168552013
-2.105,-60.0126423611323
-2.1049,-59.637531109308
-2.1048,-59.2670055446997
-2.1047,-58.9009893596763
-2.1046,-58.5394074797119
-2.1045,-58.1821860491997
-2.1044,-57.8292524173201
-2.1043,-57.4805351240135
-2.1042,-57.1359638860089
-2.1041,-56.7954695829564
-2.104,-56.4589842436156
-2.1039,-56.126441032148
-2.1038,-55.7977742344655
-2.1037,-55.4729192446809
-2.1036,-55.1518125516237
-2.1035,-54.834391725436
-2.1034,-54.5205954042626
-2.1033,-54.2103632809996
-2.1032,-53.9036360901454
-2.1031,-53.6003555947101
-2.103,-53.3004645732254
-2.1029,-53.0039068068145
-2.1028,-52.7106270663618
-2.1027,-52.4205710997421
-2.1026,-52.1336856191508
-2.1025,-51.849918288493
-2.1024,-51.7570736509999
-2.1023,-51.479245976916
-2.1022,-51.2042125905013
-2.1021,-50.9319380203987
-2.102,-50.6623872103468
-2.1019,-50.3955255157303
-2.1018,-50.1313187001626
-2.1017,-49.8697329320707
-2.1016,-49.6107347812946
-2.1015,-49.3542912157123
-2.1014,-49.1003695978613
-2.1013,-48.8489376815932
-2.1012,-48.5999636087242
-2.1011,-48.3534159057171
-2.101,-48.1092634803607
-2.1009,-47.8674756184803
-2.1008,-47.6280219806447
-2.1007,-47.3908725989059
-2.1006,-47.1559978735342
-2.1005,-46.9233685697857
-2.1004,-46.6929558146664
-2.1003,-46.4647310937278
-2.1002,-46.2386662478597
-2.1001,-46.0147334701132
-2.1,-45.7929053025228
-2.0999,-45.5731546329577
-2.0998,-45.3554546919715
-2.0997,-45.1397790496814
-2.0996,-44.9261016126513
-2.0995,-44.7143966207894
-2.0994,-44.504638644269
-2.0993,-44.2968025804501
-2.0992,-44.0908636508294
-2.0991,-43.8867973979902
-2.099,-43.6845796825809
-2.0989,-43.4841866802927
-2.0988,-43.285594878867
-2.0987,-43.0887810751015
-2.0986,-42.8937223718856
-2.0985,-42.7003961752351
-2.0984,-42.5087801913554
-2.0983,-42.3188524237054
-2.0982,-42.1305911700887
-2.0981,-41.9439750197455
-2.098,-41.7589828504724
-2.0979,-41.5755938257429
-2.0978,-41.3937873918545
-2.0977,-41.2135432750815
-2.0976,-41.0348414788423
-2.0975,-40.857662280889
-2.0974,-40.681986230499
-2.0973,-40.5077941456933
-2.0972,-40.3856779838504
-2.0971,-40.2143311578117
-2.097,-40.0443461594158
-2.0969,-39.8757093079693
-2.0968,-39.708407049275
-2.0967,-39.542425954813
-2.0966,-39.3777527209117
-2.0965,-39.2143741679337
-2.0964,-39.0522772394528
-2.0963,-38.8914490014446
-2.0962,-38.7318766414693
-2.0961,-38.5735474678673
-2.096,-38.4164489089472
-2.0959,-38.2605685121869
-2.0958,-38.1058939434272
-2.0957,-37.9524129860769
-2.0956,-37.8001135403154
-2.0955,-37.6489836222966
-2.0954,-37.499011363363
-2.0953,-37.350185009252
-2.0952,-37.2024929193157
-2.0951,-37.0559235657329
-2.095,-36.9104655327335
-2.0949,-36.7661075158164
-2.0948,-36.6228383209792
-2.0947,-36.4806468639409
-2.0946,-36.3395221693775
-2.0945,-36.1994533701496
-2.0944,-36.0604297065436
-2.0943,-35.9224405255043
-2.0942,-35.7854752798814
-2.0941,-35.649523527668
-2.094,-35.5145749312516
-2.0939,-35.3806192566583
-2.0938,-35.2476463728087
-2.0937,-35.11564625077
-2.0936,-34.9846089630112
-2.0935,-34.854524682667
-2.0934,-34.725383682795
-2.0933,-34.5971763356451
-2.0932,-34.4698931119228
-2.0931,-34.3435245800633
-2.093,-34.2180614055003
-2.0929,-34.0934943499457
-2.0928,-33.9698142706629
-2.0927,-33.8470121197526
-2.0926,-33.7250789434314
-2.0925,-33.6040058813221
-2.0924,-33.4837841657383
-2.0923,-33.3644051209801
-2.0922,-33.2458601626235
-2.0921,-33.1281407968217
-2.092,-33.0386980799812
-2.0919,-32.9225374721652
-2.0918,-32.8071187587379
-2.0917,-32.6924361580945
-2.0916,-32.5784839292393
-2.0915,-32.4652563715844
-2.0914,-32.3527478247542
-2.0913,-32.2409526683824
-2.0912,-32.1298653219179
-2.0911,-32.0194802444229
-2.091,-31.9097919343796
-2.0909,-31.8007949294894
-2.0908,-31.6924838064806
-2.0907,-31.5848531809085
-2.0906,-31.4778977069637
-2.0905,-31.3716120772738
-2.0904,-31.2659910227128
-2.0903,-31.1610293122027
-2.0902,-31.0567217525248
-2.0901,-30.9530631881223
-2.09,-30.8500485009117
-2.0899,-30.7476726100874
-2.0898,-30.6459304719336
-2.0897,-30.5448170796295
-2.0896,-30.4443274630625
-2.0895,-30.3444566886363
-2.0894,-30.24519985908
-2.0893,-30.1465521132626
-2.0892,-30.0485086260002
-2.0891,-29.9510646078721
-2.089,-29.8542153050291
-2.0889,-29.7579559990102
-2.0888,-29.6622820065525
-2.0887,-29.567188679408
-2.0886,-29.4726714041552
-2.0885,-29.3787256020168
-2.0884,-29.2853467286717
-2.0883,-29.1925302740742
-2.0882,-29.100271762267
-2.0881,-29.0085667512011
-2.088,-28.9174108325496
-2.0879,-28.8267996315291
-2.0878,-28.7367288067143
-2.0877,-28.6471940498596
-2.0876,-28.5581910857171
-2.0875,-28.469715671855
-2.0874,-28.3817635984803
-2.0873,-28.2943306882569
-2.0872,-28.2074127961291
-2.0871,-28.1210058091404
-2.087,-28.0351056462588
-2.0869,-27.949708258196
-2.0868,-27.8648096272337
-2.0867,-27.7804057670439
-2.0866,-27.6964927225161
-2.0865,-27.6130665695787
-2.0864,-27.530123415027
-2.0863,-27.4476593963456
-2.0862,-27.3656706815376
-2.0861,-27.2841534689476
-2.086,-27.2031039870919
-2.0859,-27.1225184944829
-2.0858,-27.0423932794598
-2.0857,-26.9627246600144
-2.0856,-26.883508983622
-2.0855,-26.8047426270698
-2.0854,-26.726421996286
-2.0853,-26.6485435261723
-2.0852,-26.5711036804316
-2.0851,-26.4940989514028
-2.085,-26.417525859889
-2.0849,-26.3413809549932
-2.0848,-26.2656608139476
-2.0847,-26.1903620419502
-2.0846,-26.1154812719952
-2.0845,-26.0410151647105
-2.0844,-25.966960408189
-2.0843,-25.893313717827
-2.0842,-25.8200718361568
-2.0841,-25.7472315326857
-2.084,-25.67478960373
-2.0839,-25.6027428722543
-2.0838,-25.531088187707
-2.0837,-25.4598224258607
-2.0836,-25.3889424886482
-2.0835,-25.3184453040035
-2.0834,-25.248327825701
-2.0833,-25.178587033194
-2.0832,-25.1092199314574
-2.0831,-25.0402235508266
-2.083,-24.9715949468409
-2.0829,-24.9033312000834
-2.0828,-24.8354294160256
-2.0827,-24.7678867248681
-2.0826,-24.700700281386
-2.0825,-24.6338672647709
-2.0824,-24.5673848784774
-2.0823,-24.5012503500654
-2.0822,-24.435460931048
-2.0821,-24.370013896735
-2.082,-24.3049065460814
-2.0819,-24.240136201532
-2.0818,-24.1757002088707
-2.0817,-24.1115959370662
-2.0816,-24.1171373403842
-2.0815,-24.0536635671802
-2.0814,-23.9904968298834
-2.0813,-23.9276352331925
-2.0812,-23.8650768926943
-2.0811,-23.8028199348213
-2.081,-23.7408624968053
-2.0809,-23.6792027266353
-2.0808,-23.6178387830106
-2.0807,-23.5567688352991
-2.0806,-23.4959910634912
-2.0805,-23.4355036581574
-2.0804,-23.3753048204028
-2.0803,-23.3153927618252
-2.0802,-23.2557657044691
-2.0801,-23.1964218807843
-2.08,-23.1373595335805
-2.0799,-23.0785769159853
-2.0798,-23.0200722913995
-2.0797,-22.9618439334549
-2.0796,-22.903890125971
-2.0795,-22.8462091629107
-2.0794,-22.7887993483392
-2.0793,-22.7316589963792
-2.0792,-22.6747864311698
-2.0791,-22.618179986822
-2.079,-22.561838007378
-2.0789,-22.5057588467666
-2.0788,-22.4499408687628
-2.0787,-22.3943824469433
-2.0786,-22.3390819646465
-2.0785,-22.284037814928
-2.0784,-22.2292484005206
-2.0783,-22.1747121337905
-2.0782,-22.1204274366971
-2.0781,-22.0663927407492
-2.078,-22.0126064869655
-2.0779,-21.9590671258307
-2.0778,-21.9057731172563
-2.0777,-21.8527229305365
-2.0776,-21.7999150443092
-2.0775,-21.7473479465138
-2.0774,-21.6950201343492
-2.0773,-21.6429301142342
-2.0772,-21.5910764017652
-2.0771,-21.5394575216763
-2.077,-21.4880720077974
-2.0769,-21.436918403015
-2.0768,-21.3859952592295
-2.0767,-21.3353011373169
-2.0766,-21.2848346070862
-2.0765,-21.2345942472409
-2.0764,-21.1845786453372
-2.0763,-21.134786397745
-2.0762,-21.0852161096067
-2.0761,-21.0358663947985
-2.076,-20.9867358758888
-2.0759,-20.9378231841004
-2.0758,-20.8891269592687
-2.0757,-20.8406458498039
-2.0756,-20.7923785126497
-2.0755,-20.7443236132454
-2.0754,-20.6964798254858
-2.0753,-20.6488458316816
-2.0752,-20.601420322521
-2.0751,-20.5542019970296
-2.075,-20.5071895625329
-2.0749,-20.4603817346153
-2.0748,-20.4137772370835
-2.0747,-20.3673748019258
-2.0746,-20.3211731692752
-2.0745,-20.2751710873691
-2.0744,-20.2293673125126
-2.0743,-20.1837606090384
-2.0742,-20.1383497492702
-2.0741,-20.093133513483
-2.074,-20.0481106898662
-2.0739,-20.0032800744844
-2.0738,-19.9586404712412
-2.0737,-19.9141906918392
-2.0736,-19.869929555744
-2.0735,-19.8258558901461
-2.0734,-19.7819685299226
-2.0733,-19.738266317601
-2.0732,-19.6947481033203
-2.0731,-19.6514127447955
-2.073,-19.6082591072787
-2.0729,-19.5652860635235
-2.0728,-19.5224924937464
-2.0727,-19.4798772855916
-2.0726,-19.4374393340925
-2.0725,-19.3951775416367
-2.0724,-19.3530908179275
-2.0723,-19.311178079949
-2.0722,-19.2694382519284
-2.0721,-19.2278702653006
-2.072,-19.1864730586708
-2.0719,-19.1452455777798
-2.0718,-19.1041867754662
-2.0717,-19.0632956116321
-2.0716,-19.0225710532054
-2.0715,-18.9820120741056
-2.0714,-18.9416176552074
-2.0713,-18.9213426334743
-2.0712,-18.8812689083457
-2.0711,-18.841349626439
-2.071,-18.8015840293476
-2.0709,-18.7619713621156
-2.0708,-18.7225108732281
-2.0707,-18.683201814599
-2.0706,-18.6440434415606
-2.0705,-18.605035012852
-2.0704,-18.5661757906086
-2.0703,-18.5274650403503
-2.0702,-18.4889020309715
-2.0701,-18.450486034729
-2.07,-18.4122163272319
-2.0699,-18.37409218743
-2.0698,-18.3361128976034
-2.0697,-18.2982777433508
-2.0696,-18.2605860135798
-2.0695,-18.2230370004945
-2.0694,-18.1856299995858
-2.0693,-18.1483643096202
-2.0692,-18.1112392326285
-2.0691,-18.0742540738958
-2.069,-18.0374081419497
-2.0689,-18.0007007485506
-2.0688,-17.9641312086798
-2.0687,-17.92769884053
-2.0686,-17.891402965493
-2.0685,-17.8552429081509
-2.0684,-17.8192179962632
-2.0683,-17.7833275607583
-2.0682,-17.7475709357209
-2.0681,-17.711947458383
-2.068,-17.6764564691119
-2.0679,-17.6410973114008
-2.0678,-17.6058693318568
-2.0677,-17.5707718801918
-2.0676,-17.535804309211
-2.0675,-17.5009659748024
-2.0674,-17.4662562359271
-2.0673,-17.4316744546072
-2.0672,-17.3972199959174
-2.0671,-17.3628922279723
-2.067,-17.328690521918
-2.0669,-17.2946142519199
-2.0668,-17.2606627951538
-2.0667,-17.2268355317941
-2.0666,-17.1931318450048
-2.0665,-17.1595511209278
-2.0664,-17.1260927486737
-2.0663,-17.0927561203104
-2.0662,-17.059540630854
-2.0661,-17.0264456782571
-2.066,-16.9934706634
-2.0659,-16.960614990079
-2.0658,-16.9278780649975
-2.0657,-16.8952592977545
-2.0656,-16.8627581008354
-2.0655,-16.8303738896017
-2.0654,-16.7981060822797
-2.0653,-16.7659540999522
-2.0652,-16.7339173665465
-2.0651,-16.7019953088257
-2.065,-16.6701873563778
-2.0649,-16.638492941606
-2.0648,-16.6069114997183
-2.0647,-16.5754424687179
-2.0646,-16.5440852893926
-2.0645,-16.5128394053054
-2.0644,-16.4817042627839
-2.0643,-16.450679310911
-2.0642,-16.4197640015141
-2.0641,-16.3889577891562
-2.064,-16.3582601311247
-2.0639,-16.3276704874229
-2.0638,-16.2971883207587
-2.0637,-16.2668130965361
-2.0636,-16.2365442828441
-2.0635,-16.2063813504478
-2.0634,-16.1763237727783
-2.0633,-16.1463710259223
-2.0632,-16.1165225886134
-2.0631,-16.0867779422214
-2.063,-16.0571365707432
-2.0629,-16.0275979607925
-2.0628,-15.9981616015906
-2.0627,-15.9688269849564
-2.0626,-15.9395936052969
-2.0625,-15.9104609595971
-2.0624,-15.8814285474113
-2.0623,-15.8524958708523
-2.0622,-15.8236624345829
-2.0621,-15.7949277458052
-2.062,-15.7662913142523
-2.0619,-15.7377526521774
-2.0618,-15.7093112743454
-2.0617,-15.6809666980226
-2.0616,-15.6527184429679
-2.0615,-15.6245660314225
-2.0614,-15.596508988101
-2.0613,-15.5685468401822
-2.0612,-15.5406791172986
-2.0611,-15.5129053515284
-2.061,-15.4852250773847
-2.0609,-15.4689948633833
-2.0608,-15.4414932260386
-2.0607,-15.4140772602848
-2.0606,-15.3867466379031
-2.0605,-15.3595010318149
-2.0604,-15.3323401160775
-2.0603,-15.3052635658826
-2.0602,-15.2782710575527
-2.0601,-15.2513622685387
-2.06,-15.2245368774169
-2.0599,-15.1977945638866
-2.0598,-15.171135008767
-2.0597,-15.1445578939947
-2.0596,-15.1180629026205
-2.0595,-15.0916497188073
-2.0594,-15.0653180278271
-2.0593,-15.0390675160577
-2.0592,-15.0128978709811
-2.0591,-14.9868087811793
-2.059,-14.9607999363333
-2.0589,-14.9348710272187
-2.0588,-14.9090217457043
-2.0587,-14.8832517847482
-2.0586,-14.8575608383964
-2.0585,-14.8319486017787
-2.0584,-14.8064147711073
-2.0583,-14.7809590436727
-2.0582,-14.7555811178426
-2.0581,-14.7302806930577
-2.058,-14.70505746983
-2.0579,-14.6799111497396
-2.0578,-14.6548414354322
-2.0577,-14.6298480306164
-2.0576,-14.6049306400611
-2.0575,-14.5800889695925
-2.0574,-14.5553227260917
-2.0573,-14.5306316174922
-2.0572,-14.5060153527766
-2.0571,-14.4814736419747
-2.057,-14.4570061961602
-2.0569,-14.4326127274484
-2.0568,-14.4082929489934
-2.0567,-14.3840465749856
-2.0566,-14.3598733206487
-2.0565,-14.3357729022376
-2.0564,-14.3117450370351
-2.0563,-14.28778944335
-2.0562,-14.2639058405137
-2.0561,-14.2400939488782
-2.056,-14.2163534898129
-2.0559,-14.1926841857027
-2.0558,-14.1690857599445
-2.0557,-14.1455579369454
-2.0556,-14.1221004421193
-2.0555,-14.0987130018853
-2.0554,-14.0753953436637
-2.0553,-14.052147195875
-2.0552,-14.0289682879359
-2.0551,-14.0058583502574
-2.055,-13.9828171142422
-2.0549,-13.9598443122819
-2.0548,-13.9369396777546
-2.0547,-13.9141029450219
-2.0546,-13.891333849427
-2.0545,-13.8686321272914
-2.0544,-13.845997515913
-2.0543,-13.8234297535628
-2.0542,-13.8009285794832
-2.0541,-13.7784937338844
-2.054,-13.7561249579429
-2.0539,-13.733821993798
-2.0538,-13.7115845845501
-2.0537,-13.6894124742571
-2.0536,-13.6673054079332
-2.0535,-13.645263131545
-2.0534,-13.6232853920099
-2.0533,-13.6013719371932
-2.0532,-13.5795225159055
-2.0531,-13.5577368779004
-2.053,-13.5360147738716
-2.0529,-13.5143559554508
-2.0528,-13.4927601752049
-2.0527,-13.4712271866336
-2.0526,-13.4497567441668
-2.0525,-13.4283486031622
-2.0524,-13.4070025199025
-2.0523,-13.3857182515936
-2.0522,-13.3644955563609
-2.0521,-13.3433341932482
-2.052,-13.3222339222139
-2.0519,-13.3011945041297
-2.0518,-13.280215700777
-2.0517,-13.2592972748454
-2.0516,-13.2384389899293
-2.0515,-13.2176406105261
-2.0514,-13.1969019020338
-2.0513,-13.1762226307476
-2.0512,-13.1556025638586
-2.0511,-13.1350414694504
-2.051,-13.1145391164972
-2.0509,-13.0940952748612
-2.0508,-13.0737097152901
-2.0507,-13.0533822094144
-2.0506,-13.0331125297457
-2.0505,-13.0129004496732
-2.0504,-12.9927457434622
-2.0503,-12.972648186251
-2.0502,-12.9526075540491
-2.0501,-12.9326236237339
-2.05,-12.9126961730494
-2.0499,-12.8928249806024
-2.0498,-12.8730098258615
-2.0497,-12.8532504891536
-2.0496,-12.833546751662
-2.0495,-12.8138983954238
-2.0494,-12.7943052033276
-2.0493,-12.7747669591113
-2.0492,-12.7552834473591
-2.0491,-12.7358544534995
-2.049,-12.716479763803
-2.0489,-12.6971591653795
-2.0488,-12.6778924461759
-2.0487,-12.658679394974
-2.0486,-12.6395198013874
-2.0485,-12.6204134558604
-2.0484,-12.6013601496641
-2.0483,-12.5823596748952
-2.0482,-12.563411824473
-2.0481,-12.5445163921374
-2.048,-12.5256731724462
-2.0479,-12.5068819607731
-2.0478,-12.4881425533049
-2.0477,-12.4694547470396
-2.0476,-12.4508183397839
-2.0475,-12.4322331301506
-2.0474,-12.4136989175565
-2.0473,-12.3952155022202
-2.0472,-12.3767826851595
-2.0471,-12.358400268189
-2.047,-12.3400680539182
-2.0469,-12.3217858457485
-2.0468,-12.3035534478718
-2.0467,-12.2853706652672
-2.0466,-12.2672373036993
-2.0465,-12.2491531697158
-2.0464,-12.231118070645
-2.0463,-12.2131318145936
-2.0462,-12.1951942104445
-2.0461,-12.1773050678544
-2.046,-12.1594641972515
-2.0459,-12.141671409833
-2.0458,-12.1239265175634
-2.0457,-12.1062293331715
-2.0456,-12.0885796701488
-2.0455,-12.0709773427464
-2.0454,-12.0534221659738
-2.0453,-12.0359139555955
-2.0452,-12.0184525281296
-2.0451,-12.001037700845
-2.045,-11.9836692917593
-2.0449,-11.9663471196369
-2.0448,-11.949071003986
-2.0447,-11.931840765057
-2.0446,-11.91465622384
-2.0445,-11.8975172020624
-2.0444,-11.880423522187
-2.0443,-11.8633750074096
-2.0442,-11.8463714816565
-2.0441,-11.8294127695829
-2.044,-11.8124986965699
-2.0439,-11.7956290887229
-2.0438,-11.7788037728691
-2.0437,-11.7620225765553
-2.0436,-11.7452853280456
-2.0435,-11.7285918563194
-2.0434,-11.7119419910691
-2.0433,-11.6953355626978
-2.0432,-11.6787724023172
-2.0431,-11.6622523417454
-2.043,-11.6457752135047
-2.0429,-11.6293408508192
-2.0428,-11.612949087613
-2.0427,-11.5965997585077
-2.0426,-11.5802926988204
-2.0425,-11.5640277445613
-2.0424,-11.547804732432
-2.0423,-11.5316234998225
-2.0422,-11.51548388481
-2.0421,-11.4993857261559
-2.042,-11.4833288633044
-2.0419,-11.4673131363795
-2.0418,-11.4513383861835
-2.0417,-11.4354044541947
-2.0416,-11.4195111825651
-2.0415,-11.4036584141183
-2.0414,-11.3878459923476
-2.0413,-11.3720737614132
-2.0412,-11.356341566141
-2.0411,-11.3406492520199
-2.041,-11.3249966651995
-2.0409,-11.3093836524885
-2.0408,-11.2938100613521
-2.0407,-11.2782757399104
-2.0406,-11.2627805369356
-2.0405,-11.2473243018506
-2.0404,-11.2319068847262
-2.0403,-11.2165281362798
-2.0402,-11.2310111316232
-2.0401,-11.2157078872929
-2.04,-11.2004409138148
-2.0399,-11.1852101008532
-2.0398,-11.1700153383852
-2.0397,-11.1548565167016
-2.0396,-11.1397335264051
-2.0395,-11.1246462584104
-2.0394,-11.109594603943
-2.0393,-11.0945784545389
-2.0392,-11.0795977020443
-2.0391,-11.0646522386139
-2.039,-11.0497419567116
-2.0389,-11.0348667491087
-2.0388,-11.0200265088842
-2.0387,-11.0052211294234
-2.0386,-10.9904505044179
-2.0385,-10.9757145278644
-2.0384,-10.9610130940648
-2.0383,-10.9463460976247
-2.0382,-10.9317134334535
-2.0381,-10.9171149967633
-2.038,-10.9025506830687
-2.0379,-10.8880203881856
-2.0378,-10.8735240082313
-2.0377,-10.8590614396231
-2.0376,-10.8446325790785
-2.0375,-10.8302373236137
-2.0374,-10.8158755705436
-2.0373,-10.8015472174813
-2.0372,-10.7872521623367
-2.0371,-10.7729903033167
-2.037,-10.758761538924
-2.0369,-10.744565767957
-2.0368,-10.7304028895086
-2.0367,-10.7162728029662
-2.0366,-10.7021754080106
-2.0365,-10.6881106046155
-2.0364,-10.6740782930471
-2.0363,-10.6600783738634
-2.0362,-10.6461107479131
-2.0361,-10.6321753163359
-2.036,-10.618271980561
-2.0359,-10.6044006423073
-2.0358,-10.5905612035819
-2.0357,-10.5767535666803
-2.0356,-10.5629776341852
-2.0355,-10.5492333089665
-2.0354,-10.5355204941798
-2.0353,-10.5218390932669
-2.0352,-10.5081890099541
-2.0351,-10.4945701482524
-2.035,-10.4809824124566
-2.0349,-10.4674257071446
-2.0348,-10.453899937177
-2.0347,-10.4404050076962
-2.0346,-10.4269408241262
-2.0345,-10.4135072921716
-2.0344,-10.4001043178173
-2.0343,-10.3867318073277
-2.0342,-10.3733896672463
-2.0341,-10.3600778043947
-2.034,-10.3467961258727
-2.0339,-10.3335445390569
-2.0338,-10.3203229516007
-2.0337,-10.3071312714333
-2.0336,-10.2939694067596
-2.0335,-10.2808372660588
-2.0334,-10.2677347580848
-2.0333,-10.2546617918647
-2.0332,-10.2416182766988
-2.0331,-10.22860412216
-2.033,-10.2156192380925
-2.0329,-10.2026635346123
-2.0328,-10.1897369221055
-2.0327,-10.1768393112286
-2.0326,-10.1639706129075
-2.0325,-10.1511307383369
-2.0324,-10.1383195989796
-2.0323,-10.1255371065665
-2.0322,-10.1127831730952
-2.0321,-10.1000577108301
-2.032,-10.0873606323012
-2.0319,-10.0746918503042
-2.0318,-10.0620512778992
-2.0317,-10.0494388284107
-2.0316,-10.0368544154267
-2.0315,-10.0242979527983
-2.0314,-10.0117693546388
-2.0313,-9.99926853532342
-2.0312,-9.9867954094888
-2.0311,-9.97434989203198
-2.031,-9.96193189811034
-2.0309,-9.94954134314052
-2.0308,-9.93717814279833
-2.0307,-9.92484221301772
-2.0306,-9.91253346999062
-2.0305,-9.90025183016594
-2.0304,-9.88799721024943
-2.0303,-9.87576952720267
-2.0302,-9.86356869824293
-2.0301,-9.85139464084215
-2.03,-9.83924727272681
-2.0299,-9.82712651187693
-2.0298,-9.81503227652591
-2.0297,-9.80296448515955
-2.0296,-9.7909230565159
-2.0295,-9.77890790958423
-2.0294,-9.76691896360496
-2.0293,-9.75495613806858
-2.0292,-9.74301935271552
-2.0291,-9.73110852753539
-2.029,-9.71922358276625
-2.0289,-9.70736443889443
-2.0288,-9.69553101665354
-2.0287,-9.68372323702432
-2.0286,-9.67194102123365
-2.0285,-9.66018429075441
-2.0284,-9.64845296730451
-2.0283,-9.63674697284672
-2.0282,-9.62506622958773
-2.0281,-9.61341065997794
-2.028,-9.60178018671056
-2.0279,-9.59017473272141
-2.0278,-9.57859422118796
-2.0277,-9.5670385755292
-2.0276,-9.55550771940466
-2.0275,-9.54400157671425
-2.0274,-9.5325200715973
-2.0273,-9.52106312843242
-2.0272,-9.50963067183656
-2.0271,-9.49822262666473
-2.027,-9.48683891800941
-2.0269,-9.47547947119972
-2.0268,-9.46414421180132
-2.0267,-9.45283306561542
-2.0266,-9.44154595867859
-2.0265,-9.43028281726187
-2.0264,-9.41904356787061
-2.0263,-9.40782813724346
-2.0262,-9.39663645235229
-2.0261,-9.38546844040123
-2.026,-9.37432402882647
-2.0259,-9.36320314529537
-2.0258,-9.35210571770631
-2.0257,-9.3410316741877
-2.0256,-9.32998094309787
-2.0255,-9.31895345302413
-2.0254,-9.30794913278258
-2.0253,-9.29696791141724
-2.0252,-9.28600971819979
-2.0251,-9.27507448262891
-2.025,-9.26416213442959
