t,y with h=0.01,y with h=0.005,y with h=0.001
-0.10999999999999988,0.9057633970449346,0.9057634035794444,0.9057634044836932
-0.10000000000000009,0.913190085765603,0.9131900920692878,0.9131900929416564
-0.08999999999999986,0.920818044711685,0.9208180507316531,0.9208180515648111
-0.08000000000000007,0.9286555357848134,0.9286555414627533,0.9286555422486192
-0.06999999999999984,0.9367111284365581,0.9367111337082369,0.9367111344379095
-0.06000000000000005,0.9449937167969956,0.9449937215917059,0.9449937222553879
-0.04999999999999982,0.953512537919617,0.9535125421595673,0.9535125427464811
-0.040000000000000036,0.9622771912301262,0.9622771948297671,0.9622771953280612
-0.029999999999999805,0.9712976592745388,0.9712976621398194,0.9712976625364661
-0.020000000000000018,0.9805843298706499,0.9805843318981948,0.9805843321788771
-0.009999999999999787,0.9901480197764962,0.9901480208526955,0.9901480210016803
0.0,1.0,1.0,1.0
0.010000000000000231,1.0101520202265037,1.0101520213402557,1.0101520215016084
0.020000000000000018,1.0206163454783466,1.0206163478442039,1.0206163481869561
0.03000000000000025,1.0314057798670493,1.0314057836370212,1.0314057841832023
0.040000000000000036,1.0425337023209937,1.0425337076621297,1.0425337084359507
0.050000000000000266,1.0540141024193879,1.0540141095153173,1.0540141105433982
0.06000000000000005,1.0658616189073866,1.0658616279600333,1.06586162927165
0.07000000000000028,1.0780915811307075,1.0780915923621985,1.0780915939895621
0.08000000000000007,1.0907200536525408,1.090720067307338,1.0907200692859038
0.08999999999999986,1.103763884342876,1.1037639006901554,1.1037639030589697
0.10000000000000009,1.1172407562609317,1.117240775597243,1.117240778399332
0.10999999999999988,1.1311692436856073,1.1311692663378534,1.1311692696206548
0.1200000000000001,1.1455688726872912,1.1455688990160653,1.145568902831917
0.1299999999999999,1.1604601866775015,1.1604602170808331,1.1604602214875166
0.14000000000000012,1.1758648174213937,1.1758648523389597,1.175864857400317
0.1499999999999999,1.1918055620528902,1.1918056019707493,1.1918056077573735
0.16000000000000014,1.2083064666939398,1.208306512149872,1.2083065187398838
0.16999999999999993,1.2253929173492646,1.2253929689387943,1.2253929764187224
0.18000000000000016,1.2430917388270328,1.2430917972102353,1.2430918056760112
0.18999999999999995,1.261431302525637,1.2614313684348422,1.2614313779929234
0.20000000000000018,1.2804416440287452,1.280441718277273,1.2804417290459202
0.20999999999999996,1.3001545915669415,1.3001546750590172,1.3001546871697454
0.2200000000000002,1.320603906536758,1.320604000278793,1.3206040138780182
0.22999999999999998,1.3418254374193797,1.3418255425328227,1.3418255577837421
0.2400000000000002,1.363857288614778,1.363857406350784,1.3638574234355236
0.25,1.386740005906177,1.3867401376623811,1.3867401567844508
0.26000000000000023,1.4105167804988012,1.4105169278385379,1.4105169492256457
0.27,1.4352336738409313,1.4352338385152958,1.4352338624225798
0.28000000000000025,1.4609398657404118,1.4609400497136402,1.4609400764273908
0.29000000000000004,1.4876879286431506,1.4876881341218768,1.4876881639638249
0.30000000000000027,1.5155341313504485,1.5155343608175058,1.5155343941497827
0.31000000000000005,1.5445387759295834,1.5445390321831436,1.5445390694140277
0.3200000000000003,1.5747665721294062,1.5747668583284102,1.574766899918997
0.33000000000000007,1.6062870542648955,1.6062873739819115,1.6062874204538833
0.33999999999999986,1.6391750462999168,1.6391754035827995,1.6391754555274902
0.3500000000000001,1.6735111817580808,1.6735115812020867,1.6735116392910923
0.3599999999999999,1.709382486154731,1.7093829329870946,1.7093829979847215
0.3700000000000001,1.7468830309019268,1.7468835310813333,1.746883603859251
0.3799999999999999,1.7861146691337104,1.7861152294676363,1.7861153110221732
0.3900000000000001,1.827187865681409,1.8271884939649703,1.8271885854375929
0.3999999999999999,1.870222635560755,1.8702233407415325,1.870223443443173
0.41000000000000014,1.9153496078921177,1.9153504002664816,1.9153505157065356
0.41999999999999993,1.9627112352594933,1.9627121267072642,1.9627122566282804
0.43000000000000016,2.0124631722454898,2.012464176511455,2.01246432293078
0.43999999999999995,2.064775851412868,2.0647769844458033,2.064777149705781
0.4500000000000002,2.119836290534335,2.1198375708969235,2.1198377577256373
0.45999999999999996,2.1778501716513774,2.1778516210179313,2.1778518326030345
0.4700000000000002,2.23904424089084,2.2390458846543173,2.239046124733156
0.48,2.303669088298814,2.30367095631455,2.3036712292846957
0.4900000000000002,2.3720023798025918,2.372004507303997,2.37200481835948
0.5,2.444352629485391,2.444355058217162,2.4443554135172603
0.5100000000000002,2.52106362057872,2.5210664002068395,2.521066807086328
0.52,2.602519609167261,2.602522799043414,2.602523266275993
0.5300000000000002,2.6891514771934433,2.6891551485762935,2.6891556867066586
0.54,2.7814440431392837,2.7814482820088093,2.7814489037739527
0.5500000000000003,2.8799447927291557,2.8799497033765946,2.8799504242439995
0.56,2.9852743622121443,2.9852800718523507,2.985280910712522
0.5700000000000003,3.098139198870822,3.098145863613728,3.098146843678255
0.5800000000000001,3.219346945206664,3.2193547578516695,3.2193559078274756
0.5899999999999999,3.349825255820844,3.3498344561197255,3.349835811758059
0.6000000000000001,3.490644975086937,3.490655863383851,3.4906574695430534
0.6099999999999999,3.6430489020003587,3.6430618575428797,3.643063770963386
0.6200000000000001,3.808487779240604,3.808503285028142,3.8085055781067103
0.6299999999999999,3.9886657155777474,3.9886843924764452,3.9886871584604573
0.6400000000000001,4.185598058034523,4.1856207122088716,4.185624072437105
0.6499999999999999,4.401685885239976,4.4017135750092455,4.4017176891467935
0.6600000000000001,4.639812970974092,4.639847102467187,4.639852183193879
0.6699999999999999,4.903473543551956,4.903516009822141,4.9035223442655225
0.6800000000000002,5.196942888953951,5.196996275969164,5.197004257555878
0.69,5.525508550677516,5.52557644845239,5.525586625208173
0.7000000000000002,5.895788814434094,5.895876297448367,5.895889446903596
0.71,6.316179499150674,6.316293886663212,6.316311134970765
0.7200000000000002,6.797493691071276,6.797645784199561,6.797668800985209
0.73,7.353899150203661,7.354105308917907,7.354136636381191
0.7400000000000002,8.004328532071668,8.004614289756352,8.004657919251137
0.75,8.774666111291216,8.775072731164428,8.775135157017429
0.7600000000000002,9.701260050606486,9.701857008009126,9.701949251257963
0.77,10.836802561259129,10.837712709872276,10.837854439369048
0.7800000000000002,12.260674956972217,12.26212889593812,12.262357435532717
0.79,14.098282384811014,14.100746324688167,14.10113813121949
0.8000000000000003,16.560023249295444,16.56453381583067,16.56526166045193
0.81,20.02784476976236,20.037017819693318,20.03852668068015
0.8200000000000003,25.27423853504883,25.295955151623573,25.29962242235891
0.8300000000000001,34.129117336735156,34.19441566229688,34.20588217223538
0.8399999999999999,52.19148998796922,52.49338140859703,52.55028798077099
0.8500000000000001,107.63727133525286,111.33787656691413,112.22429153441566
0.8599999999999999,807.6646481787436,2656.886999027935,2483587018.3761344
0.8700000000000001,177341994.44473326,4.6927060405282454e+63,
0.8799999999999999,4.076462325081956e+50,,
0.8900000000000001,inf,,
0.8999999999999999,,,
0.9100000000000001,,,
0.9199999999999999,,,
0.9300000000000002,,,
0.94,,,
0.9500000000000002,,,
0.96,,,
0.9700000000000002,,,
0.98,,,
0.9900000000000002,,,
1.0,,,
