t,y with h=0.01,y with h=0.005,y with h=0.001
-0.9100000000000001,0.5159409097108999,0.5161983000311232,0.5163968444344529
-0.8999999999999999,0.5220678474572712,0.5223556262870596,0.5225785503404815
-0.8900000000000001,0.528077616360673,0.5283949527357173,0.5286415841335032
-0.8799999999999999,0.5339739273508904,0.5343200185658824,0.5345897080217301
-0.8700000000000001,0.5397604248169687,0.5401344948151724,0.5404266147481438
-0.8599999999999999,0.5454406903468463,0.5458419881837585,0.5461559314653579
-0.8500000000000001,0.5510182463309296,0.5514460447069871,0.5517812234652092
-0.8399999999999999,0.5564965594383146,0.5569501532959116,0.5573059977723515
-0.8300000000000001,0.5618790439739014,0.5623577491542681,0.5627337066106168
-0.8199999999999998,0.5671690651242216,0.5676722170799718,0.5680677507504457
-0.81,0.5723699420994052,0.5728968946588054,0.5733114827452521
-0.7999999999999998,0.577484951178353,0.5780350753575797,0.5784682100641932
-0.79,0.5825173286638452,0.583090011523704,0.5835411981284453
-0.7799999999999998,0.5874702737540101,0.5880649172977731,0.5885336732577517
-0.77,0.5923469513362947,0.5929629714454819,0.5934488255336947
-0.7599999999999998,0.5971504947098218,0.5977873201149073,0.5982898115858573
-0.75,0.6018840082417805,0.6025410795249435,0.6030597573067834
-0.7399999999999998,0.6065505699632799,0.6072273385904517,0.6077617605014038
-0.73,0.6111532341099076,0.6118491614894759,0.6123988934763719
-0.7199999999999998,0.6156950336120462,0.6164095901776876,0.6169742055745676
-0.71,0.6201789825398549,0.6209116468550553,0.6214907256598383
-0.6999999999999997,0.6246080785076716,0.625358336389579,0.6259514645568872
-0.69,0.6289853050424723,0.6297526487027992,0.6303594174510847
-0.6800000000000002,0.6333136339209112,0.6340975611216654,0.6347175662528383
-0.6699999999999999,0.6375960274793742,0.6383960407012528,0.6390288819310561
-0.6600000000000001,0.6418354409013959,0.6426510465227226,0.6432963268201422
-0.6499999999999999,0.6460348244867281,0.6468655319708488,0.6475228569048758
-0.6400000000000001,0.6501971259062959,0.6510424469953773,0.6517114240874694
-0.6299999999999999,0.6543252924472399,0.6551847403604363,0.6558649784410396
-0.6200000000000001,0.6584222732522224,0.6592953618861864,0.659986470453696
-0.6099999999999999,0.6624910215571622,0.6633772646868812,0.6640788532674206
-0.6000000000000001,0.6665344969315711,0.6674334074095037,0.6681450849159088
-0.5899999999999999,0.6705556675256776,0.6714667564771575,0.6721881305655366
-0.5800000000000001,0.674557512328561,0.6754802883414083,0.6762109647636442
-0.5699999999999998,0.6785430234415561,0.6794769917478152,0.6802165736983478
-0.56,0.6825152083712577,0.683459870018937,0.6842079574741455
-0.5499999999999998,0.6864770923465171,0.6874319433591654,0.6881881324076304
-0.54,0.6904317206639213,0.6913962511858163,0.6921601333477065
-0.5299999999999998,0.6943821610663413,0.6953558544910062,0.6961270160247808
-0.52,0.6983315061592598,0.699313838238947,0.7000918594335157
-0.5099999999999998,0.7022828758697227,0.7032733138034215,0.7040577682538385
-0.5,0.7062394199529124,0.7072374214503425,0.7080278753150373
-0.48999999999999977,0.7102043205515103,0.7112093328704583,0.7120053441079308
-0.48,0.7141807948132072,0.715192253767445,0.7159933713502586
-0.46999999999999975,0.7181720975719278,0.7191894265068226,0.7199951896106345
-0.45999999999999996,0.7221815240985677,0.7232041328313498,0.724014069996604
-0.44999999999999973,0.7262124129272917,0.7272396966487885,0.7280533249125818
-0.43999999999999995,0.7302681487637191,0.7312994868981928,0.7321163108936865
-0.43000000000000016,0.7343521654816236,0.7353869205011574,0.7362064315217703
-0.41999999999999993,0.7384679492150997,0.739505465404776,0.7403271404302282
-0.41000000000000014,0.7426190415535089,0.7436586437233921,0.7444819444045045
-0.3999999999999999,0.7468090428469003,0.7478500349865955,0.7486744065855568
-0.3900000000000001,0.7510416156300248,0.7520832795013132,0.7529081497839234
-0.3799999999999999,0.7553204881735122,0.7563620818362727,0.7571868599124505
-0.3700000000000001,0.7596494581712776,0.7606902144375898,0.761514289546185
-0.3599999999999999,0.7640323965737544,0.7650715213847271,0.7658942616184212
-0.3500000000000001,0.7684732515771298,0.7695099222966296,0.770330673262415
-0.33999999999999986,0.7729760527793839,0.7740094163984265,0.7748274998088456
-0.33000000000000007,0.7775449155146119,0.778574086759733,0.7793887989497201
-0.31999999999999984,0.7821840453778393,0.7832081047162817,0.7840187150800803
-0.31000000000000005,0.7868977429533345,0.7879157344873579,0.7887214838295837
-0.2999999999999998,0.7916904087602838,0.792701338002333,0.7935014367968173
-0.29000000000000004,0.7965665484306218,0.7975693799504617,0.7983630065000347
-0.2799999999999998,0.8015307781348184,0.8025244330690674,0.8033107315589223
-0.27,0.8065878302725199,0.8075711836862675,0.8083492621229839
-0.2599999999999998,0.8117425594461214,0.8127144375355099,0.8134833655631967
-0.25,0.8169999487366365,0.817959125860403,0.8187179324447558
-0.23999999999999977,0.8223651163026245,0.8233103118296351,0.824057982799969
-0.22999999999999998,0.8278433223244501,0.8287731972832058,0.829508672721726
-0.21999999999999975,0.8334399763177971,0.8343531298327399,0.8350753012994423
-0.20999999999999996,0.8391606448421475,0.8400556103403362,0.8407633179209766
-0.19999999999999973,0.8450110596318857,0.8458863008022316,0.8465783299657601
-0.18999999999999995,0.8509971261798069,0.8518510326655512,0.8525261109162663
-0.18000000000000016,0.8571249328051195,0.8579558156085765,0.8586126089170075
-0.16999999999999993,0.8634007602405501,0.8642068468173278,0.8648439558124811
-0.16000000000000014,0.8698310917759093,0.8706105207938196,0.8712264766979221
-0.1499999999999999,0.8764226239984754,0.8771734397341591,0.8777667000193883
-0.14000000000000012,0.8831822781738352,0.8839024245177142,0.8844713682625838
-0.1299999999999999,0.8901172123144102,0.8908045263519249,0.8913474492730089
-0.1200000000000001,0.8972348339868196,0.8978870391209887,0.8984021482534711
-0.10999999999999988,0.904542813913541,0.9051575124906527,0.9056429204887732
-0.10000000000000009,0.9120491004290463,0.9126237658257331,0.9130774848515358
-0.08999999999999986,0.9197619348557724,0.9202939029817876,0.9207138381476405
-0.08000000000000007,0.9276898678709804,0.9281763280376437,0.9285602703647459
-0.06999999999999984,0.9358417769418174,0.9362797620412827,0.9366253808927877
-0.06000000000000005,0.9442268849127908,0.9446132608479495,0.944918095791355
-0.04999999999999982,0.9528547798374631,0.9531862341363743,0.9534476861854235
-0.040000000000000036,0.9617354361545553,0.9620084656967179,0.9622237878781729
-0.029999999999999805,0.9708792373179099,0.971090135092377,0.9712564222775968
-0.020000000000000018,0.980297,0.9804418408071911,0.9805560187424168
