t,y with h=0.01,y with h=0.005,y with h=0.001
-1.16,0.30896724596858804,0.3110153012524943,0.31028089658068386
-1.15,0.3197924510976232,0.3216392019254211,0.32095928909966437
-1.14,0.33036124721612853,0.33201393432202186,0.33138652482997033
-1.13,0.3406813639909204,0.34214686802051797,0.34157007058198763
-1.1199999999999999,0.350760257352072,0.3520451201123891,0.35151713496846965
-1.1099999999999999,0.36060512386671384,0.3617155681726535,0.3612346817487329
-1.0999999999999999,0.3702229142748328,0.3711648624983888,0.37072944241299677
-1.0899999999999999,0.3796203462455861,0.38039943766513484,0.3800079280588356
-1.08,0.3888039164080824,0.38942552344707226,0.38907644060775315
-1.07,0.39777991170641547,0.39824915514344444,0.39794108340626794
-1.06,0.4065544201249338,0.4068761833505487,0.40660777125258396
-1.05,0.41513334082625214,0.415312283215748,0.41508223988689363
-1.04,0.42352239374133305,0.42356296320731285,0.42337005498057295
-1.03,0.43172712864805507,0.43163357343148273,0.43147662065698356
-1.02,0.43975293377201763,0.4395293135259088,0.4394071875742544
-1.01,0.447605043940889,0.4472552401565962,0.44716686059826366
-1.0,0.45528854832135907,0.45481627414358117,0.4547606060920689
-0.9899999999999998,0.46280839776569993,0.46221720723884774,0.46219325884621315
-0.98,0.4701694117930447,0.4694627085783926,0.4694695286726624
-0.9699999999999998,0.47737628522875397,0.47655733082887775,0.47659400668358853
-0.96,0.4844335945236393,0.4835055160479552,0.48357117127479393
-0.9500000000000002,0.49134580377333886,0.49031160127609824,0.49040539383226245
-0.94,0.4981172704567827,0.49697982387661893,0.49710094417911604
-0.9300000000000002,0.5047522509114344,0.5035143266394881,0.5036619957791411
-0.9199999999999999,0.5112549055618414,0.5099191626635887,0.5100926307120197
-0.9100000000000001,0.5176293039169633,0.5161983000311232,0.5163968444344529
-0.8999999999999999,0.5238794293507641,0.5223556262870596,0.5225785503404815
-0.8900000000000001,0.5300091836796494,0.5283949527357173,0.5286415841335032
-0.8799999999999999,0.5360223915494895,0.5343200185658824,0.5345897080217301
-0.8700000000000001,0.5419228046441996,0.5401344948151724,0.5404266147481438
-0.8599999999999999,0.5477141057271321,0.5458419881837585,0.5461559314653579
-0.8500000000000001,0.5533999125258746,0.5514460447069871,0.5517812234652092
-0.8399999999999999,0.5588848024092773,0.5569501532959116,0.5573059977723515
-0.8300000000000001,0.5642743808169601,0.5623577491542681,0.5627337066106168
-0.8199999999999998,0.5695720130905779,0.5676722170799718,0.5680677507504457
-0.81,0.5747810190348229,0.5728968946588054,0.5733114827452521
-0.7999999999999998,0.5799046759591425,0.5780350753575797,0.5784682100641932
-0.79,0.5849462216302587,0.583090011523704,0.5835411981284453
-0.7799999999999998,0.5899088571418964,0.5880649172977731,0.5885336732577517
-0.77,0.5947957497078512,0.5929629714454819,0.5934488255336947
-0.7599999999999998,0.599610035384266,0.5977873201149073,0.5982898115858573
-0.75,0.6043548217267591,0.6025410795249435,0.6030597573067834
-0.7399999999999998,0.609033190387829,0.6072273385904517,0.6077617605014038
-0.73,0.6136481996597695,0.6118491614894759,0.6123988934763719
-0.7199999999999998,0.6182028869681564,0.6164095901776876,0.6169742055745676
-0.71,0.6227002713208087,0.6209116468550553,0.6214907256598383
-0.6999999999999997,0.6271433557169895,0.625358336389579,0.6259514645568872
-0.69,0.6315351295214885,0.6297526487027992,0.6303594174510847
-0.6800000000000002,0.635878570808123,0.6340975611216654,0.6347175662528383
-0.6699999999999999,0.6401766486771009,0.6383960407012528,0.6390288819310561
-0.6600000000000001,0.6444323255506126,0.6426510465227226,0.6432963268201422
-0.6499999999999999,0.6486485594509594,0.6468655319708488,0.6475228569048758
-0.6400000000000001,0.652828306265475,0.6510424469953773,0.6517114240874694
-0.6299999999999999,0.6569745220024631,0.6551847403604363,0.6558649784410396
-0.6200000000000001,0.6610901650423578,0.6592953618861864,0.659986470453696
-0.6099999999999999,0.6651781983883003,0.6633772646868812,0.6640788532674206
-0.6000000000000001,0.6692415919203389,0.6674334074095037,0.6681450849159088
-0.5899999999999999,0.6732833246574781,0.6714667564771575,0.6721881305655366
-0.5800000000000001,0.6773063870318347,0.6754802883414083,0.6762109647636442
-0.5699999999999998,0.6813137831792129,0.6794769917478152,0.6802165736983478
-0.56,0.6853085332504694,0.683459870018937,0.6842079574741455
-0.5499999999999998,0.6892936757481183,0.6874319433591654,0.6881881324076304
-0.54,0.6932722698927196,0.6913962511858163,0.6921601333477065
-0.5299999999999998,0.6972473980237023,0.6953558544910062,0.6961270160247808
-0.52,0.7012221680393962,0.699313838238947,0.7000918594335157
-0.5099999999999998,0.7051997158811912,0.7032733138034215,0.7040577682538385
-0.5,0.7091832080668973,0.7072374214503425,0.7080278753150373
-0.48999999999999977,0.7131758442785566,0.7112093328704583,0.7120053441079308
-0.48,0.7171808600101569,0.715192253767445,0.7159933713502586
-0.46999999999999975,0.7212015292809079,0.7191894265068226,0.7199951896106345
-0.45999999999999996,0.7252411674199829,0.7232041328313498,0.724014069996604
-0.44999999999999973,0.7293031339288879,0.7272396966487885,0.7280533249125818
-0.43999999999999995,0.7333908354279015,0.7312994868981928,0.7321163108936865
-0.43000000000000016,0.7375077286933442,0.7353869205011574,0.7362064315217703
-0.41999999999999993,0.7416573237927692,0.739505465404776,0.7403271404302282
-0.41000000000000014,0.7458431873255336,0.7436586437233921,0.7444819444045045
-0.3999999999999999,0.7500689457766115,0.7478500349865955,0.7486744065855568
-0.3900000000000001,0.7543382889919358,0.7520832795013132,0.7529081497839234
-0.3799999999999999,0.7586549737840289,0.7563620818362727,0.7571868599124505
-0.3700000000000001,0.7630228276771882,0.7606902144375898,0.761514289546185
-0.3599999999999999,0.7674457528020397,0.7650715213847271,0.7658942616184212
-0.3500000000000001,0.7719277299498708,0.7695099222966296,0.770330673262415
-0.33999999999999986,0.7764728227977941,0.7740094163984265,0.7748274998088456
-0.33000000000000007,0.7810851823164935,0.778574086759733,0.7793887989497201
-0.31999999999999984,0.7857690513730569,0.7832081047162817,0.7840187150800803
-0.31000000000000005,0.7905287695422153,0.7879157344873579,0.7887214838295837
-0.2999999999999998,0.795368778140197,0.792701338002333,0.7935014367968173
-0.29000000000000004,0.8002936254963586,0.7975693799504617,0.7983630065000347
-0.2799999999999998,0.8053079724787972,0.8025244330690674,0.8033107315589223
-0.27,0.8104165982912707,0.8075711836862675,0.8083492621229839
-0.2599999999999998,0.8156244065599779,0.8127144375355099,0.8134833655631967
-0.25,0.8208307864393869,0.817959125860403,0.8187179324447558
-0.23999999999999977,0.8261398202979793,0.8233103118296351,0.824057982799969
-0.22999999999999998,0.8315565368934893,0.8287731972832058,0.829508672721726
-0.21999999999999975,0.8370861003147796,0.8343531298327399,0.8350753012994423
-0.20999999999999996,0.8427338167993828,0.8400556103403362,0.8407633179209766
-0.19999999999999973,0.8485051419053865,0.8458863008022316,0.8465783299657601
-0.18999999999999995,0.8544056880617357,0.8518510326655512,0.8525261109162663
-0.18000000000000016,0.8604412325227934,0.8579558156085765,0.8586126089170075
-0.16999999999999993,0.8666177257549253,0.8642068468173278,0.8648439558124811
-0.16000000000000014,0.872941300284956,0.8706105207938196,0.8712264766979221
-0.1499999999999999,0.8794182800426182,0.8771734397341591,0.8777667000193883
-0.14000000000000012,0.8860551902315863,0.8839024245177142,0.8844713682625838
-0.1299999999999999,0.8928587677663714,0.8908045263519249,0.8913474492730089
-0.1200000000000001,0.8998359723152919,0.8978870391209887,0.8984021482534711
-0.10999999999999988,0.9069939979929255,0.9051575124906527,0.9056429204887732
-0.10000000000000009,0.9143402857489398,0.9126237658257331,0.9130774848515358
-0.08999999999999986,0.9218825365040095,0.9202939029817876,0.9207138381476405
-0.08000000000000007,0.9296287250876932,0.9281763280376437,0.9285602703647459
-0.06999999999999984,0.9375871150377018,0.9362797620412827,0.9366253808927877
-0.06000000000000005,0.9457662743249815,0.9446132608479495,0.944918095791355
-0.04999999999999982,0.9541750920745068,0.9531862341363743,0.9534476861854235
-0.040000000000000036,0.962822796357676,0.9620084656967179,0.9622237878781729
-0.029999999999999805,0.9717189731387968,0.971090135092377,0.9712564222775968
-0.020000000000000018,0.9808735864653892,0.9804418408071911,0.9805560187424168
-0.009999999999999787,0.990297,0.990074625,0.9901334384625357
0.0,1.0,1.0,1.0
0.010000000000000231,1.010303,1.010075375,1.0101365887197762
0.020000000000000018,1.0209276140747512,1.0204583429636227,1.0205845304078542
0.03000000000000025,1.0318872158601549,1.0311614219526641,1.0313565710930654
0.040000000000000036,1.0431957956147602,1.0421976840714753,1.0424660273810225
0.050000000000000266,1.0548679996096693,1.0535807895561342,1.053926821929936
0.06000000000000005,1.0669191725483722,1.0653250233760845,1.065753521572748
0.07000000000000028,1.079365403293699,1.0774453345680892,1.077961378320084
0.08000000000000007,1.092223574208414,1.090059401066737,1.0905663735024957
0.08999999999999986,1.1055114144488514,1.1031936387484718,1.1035852653372649
0.10000000000000009,1.1192475575878993,1.1167673168616024,1.1170356402349568
0.10999999999999988,1.133451603985133,1.1307994568912765,1.130935968194469
0.1200000000000001,1.1481441883686097,1.145310068805601,1.145305662672901
0.1299999999999999,1.1633470531455354,1.160320220089915,1.1601651453588013
0.14000000000000012,1.1790831280185259,1.17585211062436,1.1755359163248413
0.1499999999999999,1.1953766165515336,1.191929153991695,1.1914406300894538
0.16000000000000014,1.2122530904058546,1.208576065870663,1.2079031781773357
0.16999999999999993,1.229739592053313,1.2258189602476737,1.2249487788369242
0.18000000000000016,1.2478647468723398,1.2436854542674884,1.2426040746501639
0.18999999999999995,1.2666588856450638,1.2622047826435745,1.2608972388574466
0.20000000000000018,1.286154178601893,1.2814079226627086,1.279858091320067
0.20999999999999996,1.3063847823069548,1.3013277309484348,1.299518225155741
0.2200000000000002,1.3273870008461846,1.3219990932967132,1.3199111452118018
0.22999999999999998,1.3491994629734045,1.3434590890675482,1.3410724196881498
