Var1,Var2
-2.032,-10.0835321851295
-2.031,-9.95827520492814
-2.03,-9.83579735018084
-2.029,-9.72919018442265
-2.028,-9.61181579057117
-2.027,-9.49685566903856
-2.026,-9.38424659667129
-2.025,-9.27392688559441
-2.024,-9.16583635657094
-2.023,-9.05991631259324
-2.022,-8.95610951270726
-2.021,-8.85436014606891
-2.02,-8.75461380623319
-2.019,-8.65681746567522
-2.018,-8.56091945054416
-2.017,-8.46686941564934
-2.016,-8.37461831967897
-2.015,-8.28411840065097
-2.014,-8.19532315159652
-2.013,-8.10818729647588
-2.012,-8.0226667663268
-2.011,-7.93871867564504
-2.01,-7.86372944940808
-2.009,-7.78266867011807
-2.008,-7.70295417899875
-2.007,-7.62455833660936
-2.006,-7.54745402771341
-2.005,-7.4716146540628
-2.004,-7.39701412723306
-2.003,-7.32362686150936
-2.002,-7.25142776682366
-2.001,-7.18039224174266
-2,-7.11049616650699
-1.999,-7.0417158961209
-1.998,-6.9740282534933
-1.997,-6.90741052262963
-1.996,-6.84184044187465
-1.995,-6.77729619720625
-1.994,-6.71375641558009
-1.993,-6.65120015832541
-1.992,-6.5896069145916
-1.991,-6.52895659484588
-1.99,-6.46922952442176
-1.989,-6.41040643711863
-1.988,-6.35246846885226
-1.987,-6.29539715135619
-1.986,-6.23917440593412
-1.985,-6.18378253726326
-1.984,-6.12920422724872
-1.983,-6.07542252892866
-1.982,-6.02242086043057
-1.981,-5.97018299897844
-1.98,-5.91869307495091
-1.979,-5.86793556599038
-1.978,-5.81789529116298
-1.977,-5.76855740516967
-1.976,-5.71990739260819
-1.975,-5.67193106228594
-1.974,-5.62461454158391
-1.973,-5.57794427087147
-1.972,-5.53190699797223
-1.971,-5.48648977268074
-1.97,-5.44167994133024
-1.969,-5.39746514141127
-1.968,-5.35383329624138
-1.967,-5.33191154528899
-1.966,-5.28937916229795
-1.965,-5.24737217694451
-1.964,-5.2058819792779
-1.963,-5.16490009865289
-1.962,-5.12441820203323
-1.961,-5.08442809230565
-1.96,-5.04492170660464
-1.959,-5.00589111464781
-1.958,-4.96732851708211
-1.957,-4.9292262438405
-1.956,-4.89157675250955
-1.955,-4.85437262670755
-1.954,-4.81760657447338
-1.953,-4.78127142666605
-1.952,-4.74536013537496
-1.951,-4.70986577234078
-1.95,-4.67478152738707
-1.949,-4.64010070686258
-1.948,-4.6058167320942
-1.947,-4.57192313785064
-1.946,-4.53841357081681
-1.945,-4.50528178807877
-1.944,-4.47252165561955
-1.943,-4.44012714682548
-1.942,-4.40809234100336
-1.941,-4.37641142190815
-1.94,-4.34507867628152
-1.939,-4.31408849240094
-1.938,-4.28343535863958
-1.937,-4.25311386203678
-1.936,-4.22311868687931
-1.935,-4.19344461329321
-1.934,-4.16408651584646
-1.933,-4.13503936216216
-1.932,-4.10629821154255
-1.931,-4.07785821360365
-1.93,-4.04971460692054
-1.929,-4.02186271768343
-1.928,-3.99429795836437
-1.927,-3.96701582639457
-1.926,-3.94001190285256
-1.925,-3.91328185116288
-1.924,-3.89108313671442
-1.923,-3.86487946908422
-1.922,-3.83893113204616
-1.921,-3.81323471198199
-1.92,-3.78778684187128
-1.919,-3.76258420080674
-1.918,-3.73762351351231
-1.917,-3.71290154986365
-1.916,-3.68841512441144
-1.915,-3.6641610959071
-1.914,-3.64013636683121
-1.913,-3.61633788292451
-1.912,-3.59276263272148
-1.911,-3.56940764708658
-1.91,-3.54626999875298
-1.909,-3.52334680186401
-1.908,-3.50063521151714
-1.907,-3.47813242331059
-1.906,-3.45583567289249
-1.905,-3.43374223551272
-1.904,-3.41184942557731
-1.903,-3.39015459620541
-1.902,-3.3686551387889
-1.901,-3.34734848255461
-1.9,-3.32623209412909
-1.899,-3.30530347710605
-1.898,-3.28456017161631
-1.897,-3.26399975390044
-1.896,-3.24361983588398
-1.895,-3.22341806475517
-1.894,-3.20339212254542
-1.893,-3.1835397257123
-1.892,-3.16385862472512
-1.891,-3.14434660365314
-1.89,-3.12500147975641
-1.889,-3.10582110307912
-1.888,-3.08680335604566
-1.887,-3.06794615305917
-1.886,-3.04924744010279
-1.885,-3.03070519434345
-1.884,-3.01231742373826
-1.883,-2.99408216664356
-1.882,-2.97599749142647
-1.881,-2.95941291633383
-1.88,-2.94161997311849
-1.879,-2.92396951458138
-1.878,-2.90645995980609
-1.877,-2.8890897458455
-1.876,-2.87185732756673
-1.875,-2.85476117749668
-1.874,-2.83779978566827
-1.873,-2.82097165946742
-1.872,-2.80427532348064
-1.871,-2.78770931934342
-1.87,-2.77127220558921
-1.869,-2.75496255749913
-1.868,-2.73877896695237
-1.867,-2.72272004227732
-1.866,-2.70678440810329
-1.865,-2.69097070521302
-1.864,-2.67527759039586
-1.863,-2.65970373630157
-1.862,-2.64424783129491
-1.861,-2.62890857931089
-1.86,-2.61368469971061
-1.859,-2.59857492713798
-1.858,-2.58357801137699
-1.857,-2.56869271720967
-1.856,-2.55391782427482
-1.855,-2.5392521269274
-1.854,-2.52469443409857
-1.853,-2.51024356915646
-1.852,-2.49589836976763
-1.851,-2.4816576877592
-1.85,-2.4675203889817
-1.849,-2.4534853531726
-1.848,-2.43955147382048
-1.847,-2.42571765802999
-1.846,-2.41198282638743
-1.845,-2.39834591282699
-1.844,-2.38480586449782
-1.843,-2.3713616416316
-1.842,-2.358012217411
-1.841,-2.34475657783861
-1.84,-2.3315937216068
-1.839,-2.31852265996808
-1.838,-2.30619440864676
-1.837,-2.29330148359523
-1.836,-2.28049584902356
-1.835,-2.26777669636855
-1.834,-2.25514322464365
-1.833,-2.24259464038519
-1.832,-2.23013015759887
-1.831,-2.21774899770644
-1.83,-2.20545038949255
-1.829,-2.19323356905185
-1.828,-2.1810977797362
-1.827,-2.1690422721022
-1.826,-2.15706630385877
-1.825,-2.1451691398151
-1.824,-2.13335005182861
-1.823,-2.12160831875327
-1.822,-2.10994322638801
-1.821,-2.09835406742542
-1.82,-2.0868401414005
-1.819,-2.07540075463982
-1.818,-2.06403522021065
-1.817,-2.05274285787048
-1.816,-2.04152299401661
-1.815,-2.030374961636
-1.814,-2.01929810025529
-1.813,-2.00829175589103
-1.812,-1.99735528100012
-1.811,-1.98648803443042
-1.81,-1.97568938137155
-1.809,-1.96495869330597
-1.808,-1.95429534796011
-1.807,-1.94369872925586
-1.806,-1.93316822726214
-1.805,-1.92270323814672
-1.804,-1.91230316412821
-1.803,-1.9019674134283
-1.802,-1.89169540022412
-1.801,-1.88148654460086
-1.8,-1.87134027250456
-1.799,-1.86125601569512
-1.798,-1.85123321169947
-1.797,-1.84127130376496
-1.796,-1.83136974081296
-1.795,-1.82205832463762
-1.794,-1.8122724512858
-1.793,-1.80254317725982
-1.792,-1.79287006973789
-1.791,-1.78325269918807
-1.79,-1.77369063934927
-1.789,-1.76418346721241
-1.788,-1.75473076300153
-1.787,-1.74533211015509
-1.786,-1.73598709530716
-1.785,-1.72669530826885
-1.784,-1.71745634200963
-1.783,-1.70826979263884
-1.782,-1.69913525938714
-1.781,-1.69005234458815
-1.78,-1.68102065366002
-1.779,-1.67203979508712
-1.778,-1.66310938040182
-1.777,-1.65422902416623
-1.776,-1.64539834395408
-1.775,-1.63661696033263
-1.774,-1.62788449684466
-1.773,-1.61920057999046
-1.772,-1.61056483920991
-1.771,-1.60197690686467
-1.77,-1.59343641822033
-1.769,-1.58494301142867
-1.768,-1.57649632751
-1.767,-1.56809601033549
-1.766,-1.55974170660964
-1.765,-1.55143306585273
-1.764,-1.54316974038336
-1.763,-1.53495138530108
-1.762,-1.52677765846903
-1.761,-1.51864822049661
-1.76,-1.51056273472234
-1.759,-1.50252086719659
-1.758,-1.49452228666455
-1.757,-1.4865666645491
-1.756,-1.47865367493385
-1.755,-1.4707829945462
-1.754,-1.46295430274043
-1.753,-1.45516728148088
-1.752,-1.44742161532519
-1.751,-1.43971699140757
-1.75,-1.43205309942214
-1.749,-1.42442963160634
-1.748,-1.4168462827244
-1.747,-1.40930275005083
-1.746,-1.40179873335399
-1.745,-1.39433393487975
-1.744,-1.38690805933514
-1.743,-1.37952081387211
-1.742,-1.37217190807134
-1.741,-1.36486105392608
-1.74,-1.35758796582609
-1.739,-1.35035236054156
-1.738,-1.34315395720721
-1.737,-1.33599247730634
-1.736,-1.32886764465494
-1.735,-1.32177918538598
-1.734,-1.31472682793358
-1.733,-1.30771030301738
-1.732,-1.30072934362689
-1.731,-1.29378368500593
-1.73,-1.28687306463711
-1.729,-1.27999722222638
-1.728,-1.27315589968764
-1.727,-1.26634884112738
-1.726,-1.25957579282943
-1.725,-1.25283650323969
-1.724,-1.24613072295098
-1.723,-1.23945820468796
-1.722,-1.23281870329203
-1.721,-1.22621197570635
-1.72,-1.21963778096092
-1.719,-1.21309588015764
-1.718,-1.20658603645558
-1.717,-1.20010801505612
-1.716,-1.19366158318828
-1.715,-1.18724651009406
-1.714,-1.18086256701387
-1.713,-1.17450952717195
-1.712,-1.16818716576191
-1.711,-1.1618952599323
-1.71,-1.15563358877225
-1.709,-1.14940193329715
-1.708,-1.14320007643441
-1.707,-1.13702780300926
-1.706,-1.1308848997306
-1.705,-1.12477115517693
-1.704,-1.11868635978234
-1.703,-1.11263030582252
-1.702,-1.10660278740087
-1.701,-1.10060360043461
-1.7,-1.09671616225998
-1.699,-1.09077228519627
-1.698,-1.08485548823049
-1.697,-1.07896560348061
-1.696,-1.07310246416003
-1.695,-1.06726590457192
-1.694,-1.06145576010372
-1.693,-1.05567186722146
-1.692,-1.04991406346431
-1.691,-1.04418218743896
-1.69,-1.03847607881413
-1.689,-1.03279557831504
-1.688,-1.02714052771793
-1.687,-1.02151076984458
-1.686,-1.0159061485568
-1.685,-1.01032650875105
-1.684,-1.00477169635293
-1.683,-0.999241558311825
-1.682,-0.993735942595451
-1.681,-0.988254698184482
-1.68,-0.98279767506718
-1.679,-0.977364724234019
-1.678,-0.971955697672357
-1.677,-0.966570448361091
-1.676,-0.961208830265351
-1.675,-0.955870698331194
-1.674,-0.950555908480326
-1.673,-0.945264317604823
-1.672,-0.939995783561887
-1.671,-0.934750165168595
-1.67,-0.929527322196687
-1.669,-0.924327115367345
-1.668,-0.91914940634601
-1.667,-0.913994057737192
-1.666,-0.908860933079316
-1.665,-0.903749896839568
-1.664,-0.898660814408763
-1.663,-0.893593552096225
-1.662,-0.888547977124689
-1.661,-0.883523957625206
-1.66,-0.878521362632075
-1.659,-0.873540062077782
-1.658,-0.868579926787963
-1.657,-0.863640828476369
-1.656,-0.85872263973986
-1.655,-0.853825234053402
-1.654,-0.848948485765092
-1.653,-0.844092270091185
-1.652,-0.839256463111146
-1.651,-0.83444094176271
-1.65,-0.829645583836967
-1.649,-0.824870267973444
-1.648,-0.82011487365523
-1.647,-0.815379281204084
-1.646,-0.810663371775587
-1.645,-0.805967027354284
-1.644,-0.801290130748867
-1.643,-0.796632565587347
-1.642,-0.791994216312265
-1.641,-0.787374968175894
-1.64,-0.782774707235484
-1.639,-0.778193320348494
-1.638,-0.773630695167857
-1.637,-0.76908672013726
-1.636,-0.76456128448643
-1.635,-0.760054278226438
-1.634,-0.755565592145023
-1.633,-0.751095117801927
-1.632,-0.74664274752425
-1.631,-0.742208374401807
-1.63,-0.737791892282518
-1.629,-0.733393195767802
-1.628,-0.729012180207989
-1.627,-0.724648741697745
-1.626,-0.720302777071514
-1.625,-0.715974183898979
-1.624,-0.711662860480533
-1.623,-0.707368705842761
-1.622,-0.703091619733949
-1.621,-0.698831502619601
-1.62,-0.694588255677969
-1.619,-0.690361780795602
-1.618,-0.686151980562909
-1.617,-0.681958758269741
-1.616,-0.677782017900981
-1.615,-0.67362166413215
-1.614,-0.669477602325035
-1.613,-0.665349738523328
-1.612,-0.661237979448279
-1.611,-0.657142232494362
-1.61,-0.653062405724965
-1.609,-0.648998407868085
-1.608,-0.644950148312046
-1.607,-0.640917537101226
-1.606,-0.636900484931802
-1.605,-0.633421681045818
-1.604,-0.629435321085411
-1.603,-0.625464034459412
-1.602,-0.621507743986219
-1.601,-0.617566372912163
-1.6,-0.61363984490962
-1.599,-0.609728084075136
-1.598,-0.60583101492755
-1.597,-0.601948562406128
-1.596,-0.598080651868695
-1.595,-0.594227209089775
-1.594,-0.59038816025873
-1.593,-0.586563431977916
-1.592,-0.582752951260829
-1.591,-0.578956645530263
-1.59,-0.575174442616467
-1.589,-0.571406270755318
-1.588,-0.567652058586486
-1.587,-0.563911735151603
-1.586,-0.560185229892449
-1.585,-0.556472472649131
-1.584,-0.552773393658271
-1.583,-0.549087923551195
-1.582,-0.545415993352126
-1.581,-0.541757534476395
-1.58,-0.538112478728634
-1.579,-0.534480758300987
-1.578,-0.530862305771326
-1.577,-0.527257054101467
-1.576,-0.523664936635391
-1.575,-0.52008588709747
-1.574,-0.516519839590697
-1.573,-0.512966728594922
-1.572,-0.509426488965092
-1.571,-0.505899055929491
-1.57,-0.502384365087987
-1.569,-0.498882352410291
-1.568,-0.495392954234209
-1.567,-0.4919161072639
-1.566,-0.488451748568145
-1.565,-0.484999815578617
-1.564,-0.481560246088154
-1.563,-0.478132978249033
-1.562,-0.47471795057126
-1.561,-0.471315101920852
-1.56,-0.467924371518131
-1.559,-0.464545698936016
-1.558,-0.461179024098325
-1.557,-0.457824287278082
-1.556,-0.454481429095822
-1.555,-0.451150390517905
-1.554,-0.447831112854834
-1.553,-0.444523537759576
-1.552,-0.441227607225891
-1.551,-0.437943263586656
-1.55,-0.434670449512208
-1.549,-0.431409108008676
-1.548,-0.42815918241633
-1.547,-0.424920616407925
-1.546,-0.421693353987054
-1.545,-0.418477339486507
-1.544,-0.415272517566631
-1.543,-0.412078833213693
-1.542,-0.40889623173825
-1.541,-0.405724658773526
-1.54,-0.402564060273789
-1.539,-0.399414382512733
-1.538,-0.396275572081863
-1.537,-0.393147575888892
-1.536,-0.390030341156131
-1.535,-0.386923815418894
-1.534,-0.383827946523899
-1.533,-0.380742682627675
-1.532,-0.377667972194983
-1.531,-0.374603763997227
-1.53,-0.371550007110876
-1.529,-0.368506650915892
-1.528,-0.365473645094162
-1.527,-0.362450939627931
-1.526,-0.359438484798239
-1.525,-0.356436231183371
-1.524,-0.353444129657298
-1.523,-0.350462131388135
-1.522,-0.347490187836594
-1.521,-0.344528250754447
-1.52,-0.341576272182989
-1.519,-0.338634204451514
-1.518,-0.335702000175779
-1.517,-0.332779612256491
-1.516,-0.329866993877788
-1.515,-0.326964098505724
-1.514,-0.324070879886761
-1.513,-0.321187292046266
-1.512,-0.318313289287011
-1.511,-0.31544882618768
-1.51,-0.312593857601369
-1.509,-0.309935006956027
-1.508,-0.307098753158519
-1.507,-0.304271757250445
-1.506,-0.301453979367048
-1.505,-0.298645379830746
-1.504,-0.295845919150428
-1.503,-0.293055558020747
-1.502,-0.290274257321413
-1.501,-0.287501978116494
-1.5,-0.284738681653712
-1.499,-0.281984329363745
-1.498,-0.279238882859525
-1.497,-0.276502303935544
-1.496,-0.273774554567159
-1.495,-0.271055596909893
-1.494,-0.268345393298746
-1.493,-0.265643906247501
-1.492,-0.262951098448037
-1.491,-0.260266932769637
-1.49,-0.257591372258302
-1.489,-0.254924380136063
-1.488,-0.252265919800303
-1.487,-0.249615954823064
-1.486,-0.246974448950375
-1.485,-0.244341366101563
-1.484,-0.241716670368581
-1.483,-0.239100326015328
-1.482,-0.236492297476971
-1.481,-0.233892549359272
-1.48,-0.231301046437917
-1.479,-0.22871775365784
-1.478,-0.226142636132556
-1.477,-0.223575659143487
-1.476,-0.221016788139303
-1.475,-0.218465988735246
-1.474,-0.215923226712473
-1.473,-0.213388468017387
-1.472,-0.210861678760978
-1.471,-0.208342825218164
-1.47,-0.205831873827128
-1.469,-0.203328791188659
-1.468,-0.200833544065504
-1.467,-0.198346099381705
-1.466,-0.195866424221948
-1.465,-0.19339448583091
-1.464,-0.190930251612611
-1.463,-0.188473689129763
-1.462,-0.186024766103121
-1.461,-0.183583450410837
-1.46,-0.181149710087817
-1.459,-0.178723513325077
-1.458,-0.176304828469097
-1.457,-0.173893624021182
-1.456,-0.171489868636828
-1.455,-0.169093531125074
-1.454,-0.166704580447875
-1.453,-0.164322985719458
-1.452,-0.161948716205697
-1.451,-0.159581741323475
-1.45,-0.157222030640053
-1.449,-0.154869553872443
-1.448,-0.152524280886777
-1.447,-0.150186181697685
-1.446,-0.147855226467663
-1.445,-0.145531385506455
-1.444,-0.143214629270426
-1.443,-0.140904928361946
-1.442,-0.138602253528765
-1.441,-0.136306575663396
-1.44,-0.134017865802502
-1.439,-0.131736095126276
-1.438,-0.129461234957829
-1.437,-0.127193256762575
-1.436,-0.124932132147624
-1.435,-0.122677832861171
-1.434,-0.120430330791882
-1.433,-0.118189597968294
-1.432,-0.115955606558208
-1.431,-0.113728328868082
-1.43,-0.11150773734243
-1.429,-0.10929380456322
-1.428,-0.107086503249275
-1.427,-0.104885806255675
-1.426,-0.102691686573157
-1.425,-0.100504117327521
-1.424,-0.0983230717790376
-1.423,-0.0961485233218516
-1.422,-0.0939804454833923
-1.421,-0.091818811923783
-1.42,-0.0896635964352532
-1.419,-0.0875147729415509
-1.418,-0.0853723154973551
-1.417,-0.083236198287693
-1.416,-0.081106395627358
-1.415,-0.0789828819603245
-1.414,-0.0769561143639802
-1.413,-0.0748450358631815
-1.412,-0.0727400986928772
-1.411,-0.070641280328702
-1.41,-0.0685485583349646
-1.409,-0.0664619103643588
-1.408,-0.0643813141576772
-1.407,-0.0623067475435252
-1.406,-0.060238188438033
-1.405,-0.0581756148445692
-1.404,-0.056119004853456
-1.403,-0.0540683366416853
-1.402,-0.0520235884726328
-1.401,-0.0499847386957734
-1.4,-0.0479517657463985
-1.399,-0.0459246481453338
-1.398,-0.0439033644986557
-1.397,-0.0418878934974087
-1.396,-0.0398782139173242
-1.395,-0.037874304618541
-1.394,-0.0358761445453228
-1.393,-0.0338837127257784
-1.392,-0.031896988271582
-1.391,-0.0299159503776954
-1.39,-0.0279405783220886
-1.389,-0.0259708514654603
-1.388,-0.0240067492509617
-1.387,-0.0220482512039201
-1.386,-0.0200953369315609
-1.385,-0.0181479861227311
-1.384,-0.0162061785476243
-1.383,-0.0142698940575064
-1.382,-0.0123391125844402
-1.381,-0.0104138141410099
-1.38,-0.00849397882004868
-1.379,-0.00657958679436635
-1.378,-0.00467061831647551
-1.377,-0.00276705371831865
-1.376,-0.000868873410997242
-1.375,0.00102394211549861
-1.374,0.00291141229256189
-1.373,0.00479355647323962
-1.372,0.00667039393250184
-1.371,0.00854194386751006
-1.37,0.0104082253978869
-1.369,0.012269257565985
-1.368,0.0141250593371543
-1.367,0.0159756496000082
-1.366,0.0178210471666914
-1.365,0.0196612707731471
-1.364,0.0214963390793816
-1.363,0.0233262706697292
-1.362,0.0251510840531179
-1.361,0.026970797663334
-1.36,0.0287854298592858
-1.359,0.0305949989252658
-1.358,0.0323995230712144
-1.357,0.0341990204329832
-1.356,0.0359935090725959
-1.355,0.0377830069785089
-1.354,0.0395675320658732
-1.353,0.0413471021767955
-1.352,0.0431217350805971
-1.351,0.0448914484740728
-1.35,0.0466562599817506
-1.349,0.0484161871561506
-1.348,0.0501712474780425
-1.347,0.0519214583567024
-1.346,0.0536668371301697
-1.345,0.0554074010655055
-1.344,0.0571431673590468
-1.343,0.0588741531366619
-1.342,0.0606003754540057
-1.341,0.062321851296775
-1.34,0.0640385975809623
-1.339,0.0657506311531075
-1.338,0.0674579687905528
-1.337,0.069160627201695
-1.336,0.0708586230262376
-1.335,0.0725519728354409
-1.334,0.0742406931323743
-1.333,0.0759248003521672
-1.332,0.0776043108622587
-1.331,0.079279240962646
-1.33,0.0809496068861346
-1.329,0.0826154247985874
-1.328,0.084276710799172
-1.327,0.0859334809206078
-1.326,0.0875857511294136
-1.325,0.0892335373261551
-1.324,0.0908768553456901
-1.323,0.0925157209574135
-1.322,0.0941501498655034
-1.321,0.095780157709166
-1.32,0.0974057600628793
-1.319,0.09896294707354
-1.318,0.100579829268544
-1.317,0.10219243979828
-1.316,0.103800792159935
-1.315,0.105404899806781
-1.314,0.107004776148298
-1.313,0.108600434550297
-1.312,0.110191888335046
-1.311,0.111779150781389
-1.31,0.113362235124869
-1.309,0.114941154557852
-1.308,0.11651592222965
-1.307,0.11808655124664
-1.306,0.119653054672389
-1.305,0.121215445527772
-1.304,0.122773736791098
-1.303,0.124327941398229
-1.302,0.125878072242701
-1.301,0.127424142175844
-1.3,0.128966164006908
-1.299,0.130504150503176
-1.298,0.13203811439009
-1.297,0.13356806835137
-1.296,0.135094025029135
-1.295,0.136615997024019
-1.294,0.138133996895296
-1.293,0.139648037160996
-1.292,0.141158130298028
-1.291,0.142664288742294
-1.29,0.144166524888812
-1.289,0.145664851091835
-1.288,0.14715927966497
-1.287,0.14864982288129
-1.286,0.150136492973465
-1.285,0.151619302133867
-1.284,0.153098262514697
-1.283,0.1545733862281
-1.282,0.156044685346281
-1.281,0.157512171901624
-1.28,0.158975857886811
-1.279,0.160435755254939
-1.278,0.161891875919631
-1.277,0.16334423175516
-1.276,0.164792834596565
-1.275,0.166237696239762
-1.274,0.167678828441667
-1.273,0.169116242920306
-1.272,0.170549951354936
-1.271,0.171979965386159
-1.27,0.173406296616035
-1.269,0.174828956608202
-1.268,0.176247956887988
-1.267,0.177663308942527
-1.266,0.179075024220874
-1.265,0.180483114134121
-1.264,0.181887590055507
-1.263,0.183288463320539
-1.262,0.184685745227102
-1.261,0.186079447035571
-1.26,0.187469579968931
-1.259,0.188856155212886
-1.258,0.190239183915975
-1.257,0.191618677189682
-1.256,0.192994646108553
-1.255,0.194367101710307
-1.254,0.195736054995948
-1.253,0.19710151692988
-1.252,0.198463498440018
-1.251,0.1998220104179
-1.25,0.201177063718799
-1.249,0.202528669161837
-1.248,0.203876837530094
-1.247,0.205221579570722
-1.246,0.206562905995053
-1.245,0.207900827478713
-1.244,0.209235354661736
-1.243,0.210566498148666
-1.242,0.211894268508677
-1.241,0.213218676275677
-1.24,0.214539731948423
-1.239,0.215857445990628
-1.238,0.217171828831071
-1.237,0.218482890863711
-1.236,0.21979064244779
-1.235,0.22109509390795
-1.234,0.222396255534333
-1.233,0.223694137582701
-1.232,0.224988750274536
-1.231,0.226280103797154
-1.23,0.22756820830381
-1.229,0.22885307391381
-1.228,0.230134710712616
-1.227,0.231413128751957
-1.226,0.232688338049934
-1.225,0.233960348591131
-1.224,0.23522917032672
-1.223,0.236494813174567
-1.222,0.237757287019345
-1.221,0.239016601712634
-1.22,0.240272767073034
-1.219,0.241525792886267
-1.218,0.242775688905287
-1.217,0.244022464850382
-1.216,0.245266130409286
-1.215,0.24650669523728
-1.214,0.247744168957301
-1.213,0.248978561160043
-1.212,0.250209881404071
-1.211,0.251438139215917
-1.21,0.252663344090189
-1.209,0.25388550548968
-1.208,0.255104632845464
-1.207,0.256320735557009
-1.206,0.257533822992276
-1.205,0.258743904487824
-1.204,0.259950989348918
-1.203,0.261155086849629
-1.202,0.262356206232936
-1.201,0.263554356710835
-1.2,0.26474954746444
-1.199,0.265941787644084
-1.198,0.267131086369424
-1.197,0.268317452729543
-1.196,0.269500895783055
-1.195,0.270681424558206
-1.194,0.271859048052973
-1.193,0.273033775235171
-1.192,0.274205615042553
-1.191,0.275374576382914
-1.19,0.276540668134186
-1.189,0.277703899144547
-1.188,0.278864278232518
-1.187,0.280021814187067
-1.186,0.281176515767707
-1.185,0.282328391704596
-1.184,0.283477450698642
-1.183,0.284623701421601
-1.182,0.285767152516175
-1.181,0.286907812596115
-1.18,0.288045690246322
-1.179,0.289180794022941
-1.178,0.290313132453466
-1.177,0.291442714036837
-1.176,0.292569547243542
-1.175,0.293693640515709
-1.174,0.294815002267213
-1.173,0.29593364088377
-1.172,0.297049564723036
-1.171,0.298162782114707
-1.17,0.299273301360614
-1.169,0.300381130734825
-1.168,0.301486278483739
-1.167,0.302588752826185
-1.166,0.303688561953522
-1.165,0.30478571402973
-1.164,0.305880217191514
-1.163,0.306972079548397
-1.162,0.308061309182816
-1.161,0.309147914150222
-1.16,0.310231902479173
-1.159,0.311313282171432
-1.158,0.312392061202063
-1.157,0.313468247519526
-1.156,0.314541849045772
-1.155,0.31561287367634
-1.154,0.316681329280455
-1.153,0.317747223701115
-1.152,0.318810564755194
-1.151,0.319871360233533
-1.15,0.320929617901035
-1.149,0.32198534549676
-1.148,0.323038550734019
-1.147,0.324089241300468
-1.146,0.325137424858204
-1.145,0.326183109043853
-1.144,0.327226301468669
-1.143,0.328267009718628
-1.142,0.329305241354515
-1.141,0.330341003912024
-1.14,0.331374304901847
-1.139,0.332405151809765
-1.138,0.333433552096748
-1.137,0.334459513199038
-1.136,0.335483042528247
-1.135,0.336504147471448
-1.134,0.337522835391266
-1.133,0.338539113625969
-1.132,0.339552989489563
-1.131,0.340564470271877
-1.13,0.341573563238661
-1.129,0.342580275631672
-1.128,0.343584614668767
-1.127,0.344586587543993
-1.126,0.345586201427679
-1.125,0.346583463466522
-1.124,0.347578380783681
-1.123,0.348570960478868
-1.122,0.349561209628431
-1.121,0.350549135285451
-1.12,0.351534744479829
-1.119,0.352518044218371
-1.118,0.353499041484884
-1.117,0.354477743240261
-1.116,0.355454156422567
-1.115,0.356428287947133
-1.114,0.357400144706643
-1.113,0.358369733571218
-1.112,0.359337061388508
-1.111,0.360302134983781
-1.11,0.361264961160005
-1.109,0.36222554669794
-1.108,0.363183898356224
